ice_source,region,year,q0.5,q0.05,q0.95,q0.17,q0.83,q0.25,q0.75,sample_mean,sample_sd,sample_min, sample_max
Glaciers,region_12,2017,1.80649031688574e-05,-0.000466607449428391,0.000548373347213937,-0.000337361488735791,0.000373491295073506,-0.000251197514940725,0.00028732732127844,0.0006,0.0004,-0.0005,0.0017
Glaciers,region_13,2017,0.0130804825988534,-0.000473613000873698,0.0266441563566407,0.00520744329559088,0.0209561243571158,0.00752274063242552,0.0186426740106456,0.0134,0.0079,-0.0130,0.0340
Glaciers,region_14,2017,0.00863481291617146,-0.00192742480826972,0.0191930949099504,0.00252394934565188,0.0147575395555619,0.00430784689672712,0.0129658724383014,0.0090,0.0064,-0.0084,0.0273
Glaciers,region_15,2017,0.00425486707275544,-0.000850771975152677,0.00934322844561329,0.0013032971269626,0.00721661345986554,0.00216094227595652,0.00634052086101883,0.0046,0.0031,-0.0064,0.0141
Glaciers,region_16,2017,0.000618621682802324,-0.00108813782791721,0.00226420569749627,-0.000320939605909298,0.00146732763164298,-8.95885357085905e-05,0.00126158073495434,0.0011,0.0010,-0.0016,0.0041
Glaciers,region_17,2017,0.00860035057154113,-0.00834567948249047,0.0255383209539606,-0.00123281112780495,0.0184273305623881,0.00165162567108189,0.0155461864408866,0.0087,0.0102,-0.0289,0.0466
Glaciers,region_18,2017,-6.37210101946211e-05,-0.0010753780341489,0.000449859730043734,-0.000440346886369415,0.000312904865980172,-0.000349043643660374,0.000221601623271132,0.0003,0.0004,-0.0008,0.0014
Glaciers,region_19,2017,0.0304631329923877,-0.0330297390244801,0.0939562308586567,-0.00636689993664222,0.0672938529922873,0.00442877476802968,0.0564969848314285,0.0311,0.0376,-0.0839,0.1295
Glaciers,ALL,2017,0.204713477271046,0.104922675764017,0.306240317594187,0.147591038212336,0.268179729740279,0.165084449736611,0.250023828578816,0.206,0.061,0.034,0.356
LAND_ICE,ALL,2017,0.251095488822684,-0.0780344221435616,0.662978330975098,0.064029448564766,0.499295320146373,0.111158831984608,0.436604157935959,0.276,0.233,-0.314,1.031
GrIS,ALL,2018,0.0986111663062805,-0.0168415899013363,0.226319814683154,0.0329528610358893,0.167228002654776,0.0522244766018855,0.146378390537338,0.1043,0.0850,-0.2439,0.5562
AIS,WAIS,2018,0.0694487898938164,-0.200845241635389,0.339119376267979,-0.0871167820319898,0.225850175286148,-0.0411859735542901,0.180006518970913,0.0619,0.1625,-0.4762,0.5594
AIS,EAIS,2018,-0.0248153789262886,-0.207486094370597,0.158947218387554,-0.130830224617772,0.0815163266359276,-0.0997748586004262,0.0502973975288879,-0.0271,0.1132,-0.3742,0.3328
AIS,PEN,2018,-0.0111499877115348,-0.120762148010313,0.0991249878723723,-0.0747827332260236,0.0526889754983441,-0.056147278488583,0.033948858184218,-0.0116,0.0664,-0.2626,0.1926
AIS,ALL,2018,0.0258668890826951,-0.327242483664369,0.341158291090712,-0.178292210003517,0.226077463896754,-0.111371546099357,0.171482551417592,0.023,0.205,-0.642,0.686
Glaciers,region_1,2018,0.0405345155338323,-0.0198796709384653,0.101837889369902,0.00541590608654434,0.0759525167148243,0.0156842619101208,0.0655318652831821,0.0434,0.0372,-0.0732,0.1593
Glaciers,region_2,2018,0.0106428102931482,-4.79477195985884e-05,0.0213207674396029,0.00445625792670848,0.0168422400270493,0.00626203553728847,0.0150262425937888,0.0109,0.0067,-0.0067,0.0282
Glaciers,region_3,2018,0.0331080855206925,-0.0135447526907082,0.0798186121469297,0.00603889223923129,0.0601954117579741,0.0139718461956846,0.0522530805031455,0.0328,0.0292,-0.0502,0.1464
Glaciers,region_4,2018,0.0162314434917993,-0.00866733761562715,0.041176017701085,0.00178192720171368,0.0306933932812232,0.00601495470668026,0.0264503900474573,0.0163,0.0160,-0.0359,0.0682
Glaciers,region_5,2018,0.0294334332116862,-0.0180424110929503,0.077040426038394,0.00188015401846425,0.0570310066435624,0.00995210797209203,0.048936772563707,0.0315,0.0280,-0.0375,0.1358
Glaciers,region_6,2018,0.0069921489243055,-0.00368325556613514,0.0176690195237922,0.000794536038723684,0.0131910555967149,0.00261664251183765,0.0113686390979827,0.0075,0.0065,-0.0116,0.0267
Glaciers,region_7,2018,0.0260193092137892,-0.00677406778723111,0.05882158013707,0.0069939683631984,0.045047324411908,0.0125733105317315,0.0394660855596713,0.0270,0.0193,-0.0341,0.0844
Glaciers,region_8,2018,0.000666682930080251,-0.00111399934544848,0.00235946629575455,-0.000320433813800991,0.00160320341065708,-7.48572742660253e-05,0.00133094693478011,0.0011,0.0009,-0.0017,0.0037
Glaciers,region_9,2018,0.0286153172346885,-0.00493056015335423,0.0621636014271724,0.00915571846582594,0.0480763863295014,0.0148593506683565,0.0423698339307106,0.0292,0.0197,-0.0260,0.0848
Glaciers,region_10,2018,0.000599675102097208,-0.00122297242302279,0.00234769430923985,-0.000394565454417471,0.00155548274148022,-0.000151473783048596,0.00129956373913185,0.0011,0.0011,-0.0019,0.0036
Glaciers,region_11,2018,0.00126482753173231,-0.000526658096485586,0.00323391451539655,0.000138394893241065,0.00236415371311056,0.000537031704546434,0.0020867563463847,0.0017,0.0011,-0.0018,0.0045
Glaciers,region_12,2018,0.000116386387524775,-0.000493996299114743,0.00127398232015147,-0.000331227582677538,0.000718438715892563,-0.000222715105052735,0.000455487880102285,0.0007,0.0005,-0.0008,0.0021
Glaciers,region_13,2018,0.0199184609993159,0.00108575582511558,0.0387489142788969,0.00899317351179541,0.0308432914071723,0.0121964871473832,0.0276379358613,0.0205,0.0110,-0.0101,0.0554
Glaciers,region_14,2018,0.0132707127198244,-0.00183157621609054,0.0283661112619073,0.00452023934471925,0.0220340492129686,0.00707679361301446,0.0194577177115218,0.0144,0.0089,-0.0108,0.0417
Glaciers,region_15,2018,0.00648573193940531,4.1863879489812e-06,0.0129677416696894,0.00273445909213924,0.010239160831499,0.00383073962287837,0.00914193361134928,0.0068,0.0040,-0.0060,0.0201
Glaciers,region_16,2018,0.00105496795025649,-0.00121898841965388,0.00330720852453768,-0.000249391996691006,0.00234321478643781,0.000116607706657718,0.00200031313624566,0.0017,0.0013,-0.0025,0.0056
Glaciers,region_17,2018,0.0135184997038919,-0.0107041570331565,0.0377418267349313,-0.000528504090305048,0.0275664322900601,0.00358765991050291,0.0234485293701488,0.0137,0.0146,-0.0308,0.0649
Glaciers,region_18,2018,-2.3519054117101e-05,-0.00106420555417534,0.00084593944231524,-0.000431354534532837,0.000384316426298635,-0.000332485327159325,0.000285447218925123,0.0005,0.0005,-0.0007,0.0017
Glaciers,region_19,2018,0.0464710103729912,-0.0440166509389238,0.136960350587892,-0.00602027796825565,0.0989628640438616,0.00936621246650744,0.0835758145945138,0.0451,0.0563,-0.1160,0.1971
Glaciers,ALL,2018,0.308766051264661,0.155880590194839,0.438552323663023,0.216372573322894,0.38602416073302,0.248418359801816,0.367993827379859,0.306,0.089,0.029,0.591
LAND_ICE,ALL,2018,0.430608764302632,0.014197670143404,0.806214296218781,0.202000438466724,0.661483907681918,0.280248678641607,0.58845793097651,0.433,0.239,-0.260,1.305
GrIS,ALL,2019,0.143210276453703,0.0101222372262523,0.298845932330422,0.0674463489634632,0.224152147062051,0.0896080958754891,0.199215000535168,0.1473,0.1028,-0.4048,0.8293
AIS,WAIS,2019,0.0650378990463851,-0.21707673644972,0.346349903336701,-0.0983406165048788,0.228199830907011,-0.0504042537261423,0.180377455080588,0.0574,0.1630,-0.4578,0.4795
AIS,EAIS,2019,-0.0226498099938776,-0.227308442138769,0.183963463807405,-0.141477898577286,0.0967523708800757,-0.106686454042338,0.0616643419887293,-0.0194,0.1161,-0.3772,0.3471
