ice_source,region,year,mean,sd
Glaciers,region_16,2096,0.013,0.007
Glaciers,region_17,2096,0.324,0.208
Glaciers,region_18,2096,0.006,0.004
Glaciers,region_19,2096,0.779,0.866
Glaciers,ALL,2096,7.926,1.594
GrIS,ALL,2097,3.695,1.097
AIS,WAIS,2097,2.958,4.276
AIS,EAIS,2097,1.269,0.873
AIS,PEN,2097,0.058,0.131
AIS,ALL,2097,4.286,4.655
Glaciers,region_1,2097,1.301,0.650
Glaciers,region_2,2097,0.156,0.054
Glaciers,region_3,2097,1.120,0.606
Glaciers,region_4,2097,0.548,0.340
Glaciers,region_5,2097,0.828,0.591
Glaciers,region_6,2097,0.248,0.172
Glaciers,region_7,2097,0.816,0.447
Glaciers,region_8,2097,0.032,0.014
Glaciers,region_9,2097,0.997,0.495
Glaciers,region_10,2097,0.019,0.010
Glaciers,region_11,2097,0.018,0.006
Glaciers,region_12,2097,0.010,0.003
Glaciers,region_13,2097,0.383,0.162
Glaciers,region_14,2097,0.288,0.123
Glaciers,region_15,2097,0.105,0.055
Glaciers,region_16,2097,0.013,0.007
Glaciers,region_17,2097,0.325,0.209
Glaciers,region_18,2097,0.006,0.004
Glaciers,region_19,2097,0.785,0.874
Glaciers,ALL,2097,7.996,1.608
GrIS,ALL,2098,3.731,1.123
AIS,WAIS,2098,3.006,4.333
AIS,EAIS,2098,1.310,0.885
AIS,PEN,2098,0.059,0.132
AIS,ALL,2098,4.375,4.705
Glaciers,region_1,2098,1.315,0.656
Glaciers,region_2,2098,0.157,0.054
Glaciers,region_3,2098,1.133,0.614
Glaciers,region_4,2098,0.553,0.343
Glaciers,region_5,2098,0.835,0.595
Glaciers,region_6,2098,0.251,0.173
Glaciers,region_7,2098,0.823,0.449
Glaciers,region_8,2098,0.032,0.014
Glaciers,region_9,2098,1.007,0.498
Glaciers,region_10,2098,0.019,0.010
Glaciers,region_11,2098,0.018,0.007
Glaciers,region_12,2098,0.010,0.003
Glaciers,region_13,2098,0.384,0.163
Glaciers,region_14,2098,0.290,0.124
Glaciers,region_15,2098,0.105,0.055
Glaciers,region_16,2098,0.013,0.007
Glaciers,region_17,2098,0.327,0.211
Glaciers,region_18,2098,0.005,0.004
Glaciers,region_19,2098,0.795,0.885
Glaciers,ALL,2098,8.071,1.623
GrIS,ALL,2099,3.766,1.136
AIS,WAIS,2099,3.067,4.394
AIS,EAIS,2099,1.315,0.919
AIS,PEN,2099,0.066,0.134
AIS,ALL,2099,4.449,4.771
Glaciers,region_1,2099,1.329,0.663
Glaciers,region_2,2099,0.157,0.054
Glaciers,region_3,2099,1.145,0.620
Glaciers,region_4,2099,0.559,0.345
Glaciers,region_5,2099,0.842,0.599
Glaciers,region_6,2099,0.253,0.174
Glaciers,region_7,2099,0.830,0.452
Glaciers,region_8,2099,0.032,0.014
Glaciers,region_9,2099,1.018,0.502
Glaciers,region_10,2099,0.019,0.010
Glaciers,region_11,2099,0.018,0.007
Glaciers,region_12,2099,0.010,0.003
Glaciers,region_13,2099,0.386,0.164
Glaciers,region_14,2099,0.291,0.125
Glaciers,region_15,2099,0.105,0.056
Glaciers,region_16,2099,0.013,0.007
Glaciers,region_17,2099,0.330,0.212
Glaciers,region_18,2099,0.005,0.004
Glaciers,region_19,2099,0.804,0.895
Glaciers,ALL,2099,8.146,1.638
GrIS,ALL,2100,3.809,1.161
AIS,WAIS,2100,3.123,4.495
AIS,EAIS,2100,1.345,0.943
AIS,PEN,2100,0.067,0.135
AIS,ALL,2100,4.535,4.858
Glaciers,region_1,2100,1.341,0.668
Glaciers,region_2,2100,0.158,0.054
Glaciers,region_3,2100,1.157,0.626
Glaciers,region_4,2100,0.564,0.348
Glaciers,region_5,2100,0.849,0.604
Glaciers,region_6,2100,0.256,0.176
Glaciers,region_7,2100,0.837,0.454
Glaciers,region_8,2100,0.032,0.014
Glaciers,region_9,2100,1.028,0.507
Glaciers,region_10,2100,0.019,0.010
Glaciers,region_11,2100,0.018,0.007
Glaciers,region_12,2100,0.010,0.003
Glaciers,region_13,2100,0.387,0.165
Glaciers,region_14,2100,0.293,0.126
Glaciers,region_15,2100,0.106,0.056
Glaciers,region_16,2100,0.013,0.007
Glaciers,region_17,2100,0.332,0.213
Glaciers,region_18,2100,0.005,0.004
Glaciers,region_19,2100,0.813,0.905
Glaciers,ALL,2100,8.219,1.653
