ice_source,region,year,mean,sd
Glaciers,region_14,2096,0.514,0.154
Glaciers,region_15,2096,0.183,0.070
Glaciers,region_16,2096,0.019,0.007
Glaciers,region_17,2096,0.602,0.220
Glaciers,region_18,2096,0.011,0.003
Glaciers,region_19,2096,1.987,1.361
Glaciers,ALL,2096,15.390,2.351
GrIS,ALL,2097,10.080,4.078
AIS,WAIS,2097,6.184,5.148
AIS,EAIS,2097,0.617,4.438
AIS,PEN,2097,0.298,0.717
AIS,ALL,2097,7.099,8.936
Glaciers,region_1,2097,2.290,0.896
Glaciers,region_2,2097,0.214,0.044
Glaciers,region_3,2097,2.426,1.152
Glaciers,region_4,2097,1.041,0.436
Glaciers,region_5,2097,1.664,0.658
Glaciers,region_6,2097,0.404,0.205
Glaciers,region_7,2097,1.407,0.516
Glaciers,region_8,2097,0.047,0.014
Glaciers,region_9,2097,2.001,0.738
Glaciers,region_10,2097,0.031,0.013
Glaciers,region_11,2097,0.027,0.005
Glaciers,region_12,2097,0.013,0.002
Glaciers,region_13,2097,0.686,0.239
Glaciers,region_14,2097,0.519,0.155
Glaciers,region_15,2097,0.184,0.070
Glaciers,region_16,2097,0.019,0.007
Glaciers,region_17,2097,0.611,0.222
Glaciers,region_18,2097,0.011,0.003
Glaciers,region_19,2097,2.032,1.390
Glaciers,ALL,2097,15.626,2.382
GrIS,ALL,2098,10.369,4.221
AIS,WAIS,2098,6.414,5.340
AIS,EAIS,2098,0.690,4.576
AIS,PEN,2098,0.305,0.737
AIS,ALL,2098,7.409,9.267
Glaciers,region_1,2098,2.323,0.902
Glaciers,region_2,2098,0.215,0.043
Glaciers,region_3,2098,2.471,1.168
Glaciers,region_4,2098,1.055,0.438
Glaciers,region_5,2098,1.688,0.663
Glaciers,region_6,2098,0.409,0.205
Glaciers,region_7,2098,1.422,0.516
Glaciers,region_8,2098,0.047,0.015
Glaciers,region_9,2098,2.032,0.744
Glaciers,region_10,2098,0.031,0.013
Glaciers,region_11,2098,0.027,0.005
Glaciers,region_12,2098,0.013,0.002
Glaciers,region_13,2098,0.691,0.240
Glaciers,region_14,2098,0.524,0.155
Glaciers,region_15,2098,0.185,0.071
Glaciers,region_16,2098,0.019,0.007
Glaciers,region_17,2098,0.619,0.222
Glaciers,region_18,2098,0.011,0.003
Glaciers,region_19,2098,2.080,1.416
Glaciers,ALL,2098,15.863,2.411
GrIS,ALL,2099,10.678,4.337
AIS,WAIS,2099,6.633,5.537
AIS,EAIS,2099,0.750,4.708
AIS,PEN,2099,0.312,0.755
AIS,ALL,2099,7.695,9.609
Glaciers,region_1,2099,2.352,0.909
Glaciers,region_2,2099,0.216,0.043
Glaciers,region_3,2099,2.517,1.188
Glaciers,region_4,2099,1.070,0.440
Glaciers,region_5,2099,1.712,0.667
Glaciers,region_6,2099,0.414,0.207
Glaciers,region_7,2099,1.437,0.516
Glaciers,region_8,2099,0.047,0.015
Glaciers,region_9,2099,2.062,0.750
Glaciers,region_10,2099,0.031,0.013
Glaciers,region_11,2099,0.027,0.005
Glaciers,region_12,2099,0.013,0.002
Glaciers,region_13,2099,0.697,0.242
Glaciers,region_14,2099,0.529,0.156
Glaciers,region_15,2099,0.186,0.071
Glaciers,region_16,2099,0.019,0.007
Glaciers,region_17,2099,0.629,0.224
Glaciers,region_18,2099,0.011,0.003
Glaciers,region_19,2099,2.125,1.441
Glaciers,ALL,2099,16.096,2.442
GrIS,ALL,2100,10.966,4.464
AIS,WAIS,2100,6.874,5.746
AIS,EAIS,2100,0.802,4.864
AIS,PEN,2100,0.318,0.774
AIS,ALL,2100,7.994,9.971
Glaciers,region_1,2100,2.381,0.916
Glaciers,region_2,2100,0.217,0.043
Glaciers,region_3,2100,2.564,1.206
Glaciers,region_4,2100,1.085,0.443
Glaciers,region_5,2100,1.736,0.671
Glaciers,region_6,2100,0.419,0.208
Glaciers,region_7,2100,1.452,0.515
Glaciers,region_8,2100,0.048,0.015
Glaciers,region_9,2100,2.092,0.755
Glaciers,region_10,2100,0.031,0.013
Glaciers,region_11,2100,0.027,0.005
Glaciers,region_12,2100,0.014,0.002
Glaciers,region_13,2100,0.702,0.244
Glaciers,region_14,2100,0.534,0.157
Glaciers,region_15,2100,0.187,0.072
Glaciers,region_16,2100,0.019,0.007
Glaciers,region_17,2100,0.638,0.226
Glaciers,region_18,2100,0.012,0.003
Glaciers,region_19,2100,2.169,1.466
Glaciers,ALL,2100,16.327,2.472
